seed,cycle,investment_rotation_years,nursery_count,police_count,member_count,investor_count,investor_percent_earning_share,exotic_price_per_bdft,native_price_per_bdft,length(trees where ((each.type = NATIVE) and (each.state = SEEDLING))),length(trees where ((each.type = NATIVE) and (each.state = SAPLING))),length(trees where ((each.type = NATIVE) and (each.state = POLE))),length(trees where ((each.type = NATIVE) and (each.state = ADULT))),length(trees where ((each.type = EXOTIC) and (each.state = SEEDLING))),length(trees where ((each.type = EXOTIC) and (each.state = SAPLING))),length(trees where ((each.type = EXOTIC) and (each.state = POLE))),length(trees where ((each.type = EXOTIC) and (each.state = ADULT))),management_running_cost,ITP_running_earning,net_running_earning,m_partners_earning,m_independent_earning,investor_total_profit,total_investment_cost,total_investments,inv_harvested_trees,own_laborer,member_laborer,independent_laborer
10.0,498,15,1,1,15,50,0.3,90.12,98.7,106790,164294,36160,21601,6578,46273,5887,35962,90674320.34249307,142030764.33249724,51356443.99000417,74799.30629499997,0.0,26309189.227209315,25088386.50000002,150,1803,20,13,0
10.0,499,15,1,1,15,50,0.3,90.12,98.7,117897,162760,36036,21634,6387,45093,5828,35949,90833840.56855308,142030764.33249724,51196923.763944164,70605.79735999998,0.0,26309189.227209315,25088386.50000002,150,1803,20,8,0
10.0,500,15,1,1,15,50,0.3,90.12,98.7,116488,161243,35925,21653,6206,44016,5760,35951,90984396.95854308,142030764.33249724,51046367.37395416,40674.41661499999,0.0,26309189.227209315,25088386.50000002,150,1803,10,8,0
10.0,501,15,1,1,15,50,0.3,90.12,98.7,114172,160604,35856,21682,6037,42949,5703,35945,91076821.04164308,142030764.33249724,50953943.290854156,45444.74374999999,0.0,26309189.227209315,25088386.50000002,150,1803,20,9,0
10.0,502,15,1,1,15,50,0.3,90.12,98.7,106205,165672,35873,21686,5862,41776,5734,35944,91227954.24983308,142030764.33249724,50802810.08266416,45444.74374999999,0.0,26309189.227209315,25088386.50000002,150,1803,12,10,0
10.0,503,15,1,1,15,50,0.3,90.12,98.7,99433,169491,35840,21739,5690,40711,5750,35936,91332958.85973808,142030764.33249724,50697805.47275916,45444.74374999999,0.0,26309189.227209315,25088386.50000002,150,1803,18,14,0
10.0,504,15,1,1,15,50,0.3,90.12,98.7,91757,174294,35803,21770,5530,39705,5745,35929,91479898.55899309,142030764.33249724,50550865.77350415,58709.12508999998,0.0,26309189.227209315,25088386.50000002,150,1803,20,14,0
10.0,505,15,1,1,15,50,0.3,90.12,98.7,88030,175153,35838,21800,34426,38746,5669,35953,91642833.80958809,142030764.33249724,50387930.52290915,70605.79735999998,0.0,26309189.227209315,25088386.50000002,150,1803,20,13,0
10.0,506,15,1,1,15,50,0.3,90.12,98.7,86956,173307,35959,21828,33412,37827,5575,35977,91823321.58032309,142030764.33249724,50207442.752174154,66412.28842499998,0.0,26309189.227209315,25088386.50000002,150,1803,10,8,0
10.0,507,15,1,1,15,50,0.3,90.12,98.7,85964,171220,36265,21834,27369,42006,5486,36005,91908810.23698808,142030764.33249724,50121954.09550916,34315.80838,0.0,26309189.227209315,25088386.50000002,150,1803,20,8,0
10.0,508,15,1,1,15,50,0.3,90.12,98.7,84928,169246,36405,21860,26569,40981,5422,36015,92059366.62697808,142030764.33249724,49971397.705519155,40674.41661499999,0.0,26309189.227209315,25088386.50000002,150,1803,12,9,0
10.0,509,15,1,1,15,50,0.3,90.12,98.7,96065,167466,36395,21906,25772,40010,5356,36025,92164371.23688309,142030764.33249724,49866393.09561415,41251.23481499999,0.0,26309189.227209315,25088386.50000002,150,1803,18,10,0
10.0,510,15,1,1,15,50,0.3,90.12,98.7,107120,165909,36230,21942,25053,39091,5297,36037,92287601.47396308,142030764.33249724,49743162.85853416,38509.31731499999,0.0,26309189.227209315,25088386.50000002,150,1803,20,14,0
10.0,511,15,1,1,15,50,0.3,90.12,98.7,118436,164333,36140,21956,24327,38157,5251,36025,92440186.27358808,142030764.33249724,49590578.05890916,54515.61615499998,0.0,26309189.227209315,25088386.50000002,150,1803,20,14,0
10.0,512,15,1,1,15,50,0.3,90.12,98.7,117089,162797,36002,22011,23628,37262,5191,36030,92617164.38992308,142030764.33249724,49413599.94257416,63670.37092499998,0.0,26309189.227209315,25088386.50000002,150,1803,10,13,0
10.0,513,15,1,1,15,50,0.3,90.12,98.7,114781,162189,35932,22046,22987,36413,5140,36017,92734749.52663308,142030764.33249724,49296014.805864155,66412.28842499998,0.0,26309189.227209315,25088386.50000002,150,1803,20,8,0
10.0,514,15,1,1,15,50,0.3,90.12,98.7,106727,167308,35907,22088,22296,35111,5477,36021,92881689.22588809,142030764.33249724,49149075.10660915,37057.72587999999,0.0,26309189.227209315,25088386.50000002,150,1803,12,8,0
10.0,515,15,1,1,15,50,0.3,90.12,98.7,99915,171346,35857,22103,21650,34021,5710,36016,92982500.32685809,142030764.33249724,49048264.00563915,41251.234814999996,0.0,26309189.227209315,25088386.50000002,150,1803,18,9,0
10.0,516,15,1,1,15,50,0.3,90.12,98.7,92319,176033,35820,22122,21053,32957,5869,36031,93108472.48143809,142030764.33249724,48922291.85105915,45444.74374999999,0.0,26309189.227209315,25088386.50000002,150,1803,20,10,0
10.0,517,15,1,1,15,50,0.3,90.12,98.7,88614,176859,35884,22135,27962,32171,5856,36020,93242820.90638809,142030764.33249724,48787943.42610915,42702.82624999999,0.0,26309189.227209315,25088386.50000002,150,1803,20,14,0
10.0,518,15,1,1,15,50,0.3,90.12,98.7,87587,174948,36035,22148,27187,31465,5795,36011,93412179.74175309,142030764.33249724,48618584.59074415,58709.12508999998,0.0,26309189.227209315,25088386.50000002,150,1803,10,14,0
10.0,519,15,1,1,15,50,0.3,90.12,98.7,86593,172894,36369,22157,7113,50045,5703,36028,93530448.73299809,142030764.33249724,48500315.59949915,72057.38879499998,0.0,26309189.227209315,25088386.50000002,150,1803,20,13,0
10.0,520,15,1,1,15,50,0.3,90.12,98.7,85591,171030,36479,22180,6893,48831,5636,36023,93706742.9947981,142030764.33249724,48324021.337699145,70605.79735999998,0.0,26309189.227209315,25088386.50000002,150,1803,12,8,0
10.0,521,15,1,1,15,50,0.3,90.12,98.7,96839,169313,36512,22202,6711,47632,5572,36014,93807554.0957681,142030764.33249724,48223210.236729145,41251.234814999996,0.0,26309189.227209315,25088386.50000002,150,1803,18,8,0
10.0,522,15,1,1,15,50,0.3,90.12,98.7,108020,167769,36380,22206,6508,46441,5504,36019,93934977.84178309,142030764.33249724,48095786.49071415,42702.82624999999,0.0,26309189.227209315,25088386.50000002,150,1803,20,9,0
10.0,523,15,1,1,15,50,0.3,90.12,98.7,119107,166136,36290,22225,6321,45369,5447,36013,94066595.0967331,142030764.33249724,47964169.235764146,38509.31731499999,0.0,26309189.227209315,25088386.50000002,150,1803,20,10,0
10.0,524,15,1,1,15,50,0.3,90.12,98.7,117770,164655,36186,22240,6120,44240,5396,36013,94221344.9956581,142030764.33249724,47809419.33683914,40674.41661499999,0.0,26309189.227209315,25088386.50000002,150,1803,10,14,0
10.0,525,15,1,1,15,50,0.3,90.12,98.7,115438,164060,36163,22247,5929,43166,5331,36012,94330543.1144981,142030764.33249724,47700221.217999145,54515.61615499998,0.0,26309189.227209315,25088386.50000002,150,1803,20,14,0
10.0,526,15,1,1,15,50,0.3,90.12,98.7,107312,169232,36166,22271,5760,42039,5362,36021,94503327.7218981,142030764.33249724,47527436.610599145,70605.79735999998,0.0,26309189.227209315,25088386.50000002,150,1803,12,13,0
10.0,527,15,1,1,15,50,0.3,90.12,98.7,100346,173252,36136,22282,5593,40962,5316,36087,94633493.3854131,142030764.33249724,47397270.947084144,70605.79735999998,0.0,26309189.227209315,25088386.50000002,150,1803,18,8,0
10.0,528,15,1,1,15,50,0.3,90.12,98.7,92489,178178,36100,22291,5439,39926,5146,36251,94755272.0310581,142030764.33249724,47275492.301439136,41251.234814999996,0.0,26309189.227209315,25088386.50000002,150,1803,20,8,0
10.0,529,15,1,1,15,50,0.3,90.12,98.7,88804,178944,36168,22297,34463,38963,5092,36258,94893813.9649431,142030764.33249724,47136950.36755414,42702.82624999999,0.0,26309189.227209315,25088386.50000002,150,1803,20,9,0
10.0,530,15,1,1,15,50,0.3,90.12,98.7,87767,176972,36307,22319,33516,38102,5023,36260,95046398.76456809,142030764.33249724,46984365.56792915,38509.31731499999,0.0,26309189.227209315,25088386.50000002,150,1803,10,10,0
10.0,531,15,1,1,15,50,0.3,90.12,98.7,86764,174856,36628,22330,27544,42205,4938,36272,95136080.93016809,142030764.33249724,46894683.40232915,38509.31731499999,0.0,26309189.227209315,25088386.50000002,150,1803,20,14,0
10.0,532,15,1,1,15,50,0.3,90.12,98.7,85774,172956,36753,22364,26747,41233,4886,36277,95307604.86483309,142030764.33249724,46723159.46766415,54515.61615499998,0.0,26309189.227209315,25088386.50000002,150,1803,12,14,0
10.0,533,15,1,1,15,50,0.3,90.12,98.7,97195,171190,36752,22395,25937,40304,4836,36273,95434260.87394808,142030764.33249724,46596503.45854916,65835.47022499998,0.0,26309189.227209315,25088386.50000002,150,1803,18,13,0
10.0,534,15,1,1,15,50,0.3,90.12,98.7,108495,169661,36620,22411,25229,39380,4786,36274,95585394.08213808,142030764.33249724,46445370.25035916,66412.28842499998,0.0,26309189.227209315,25088386.50000002,150,1803,20,8,0
10.0,535,15,1,1,15,50,0.3,90.12,98.7,119635,168107,36476,22453,24522,38451,4740,36279,95712817.82815307,142030764.33249724,46317946.504344165,34315.80838,0.0,26309189.227209315,25088386.50000002,150,1803,20,8,0
10.0,536,15,1,1,15,50,0.3,90.12,98.7,118290,166529,36360,22474,23819,37556,4673,36276,95863374.21814308,142030764.33249724,46167390.11435416,40674.41661499999,0.0,26309189.227209315,25088386.50000002,150,1803,10,9,0
10.0,537,15,1,1,15,50,0.3,90.12,98.7,115923,165890,36358,22495,23107,36665,4628,36270,95955798.30124308,142030764.33249724,46074966.03125416,45444.74374999999,0.0,26309189.227209315,25088386.50000002,150,1803,20,10,0
10.0,538,15,1,1,15,50,0.3,90.12,98.7,107944,170831,36335,22532,22426,35373,5004,36277,96106931.50943308,142030764.33249724,45923832.82306416,45444.74374999999,0.0,26309189.227209315,25088386.50000002,150,1803,12,14,0
10.0,539,15,1,1,15,50,0.3,90.12,98.7,100956,174902,36276,22566,21777,34250,5263,36270,96228710.15507807,142030764.33249724,45802054.17741917,58709.12508999998,0.0,26309189.227209315,25088386.50000002,150,1803,18,14,0
10.0,540,15,1,1,15,50,0.3,90.12,98.7,93077,179927,36186,22604,21165,33224,5431,36279,96380527.21780306,142030764.33249724,45650237.11469418,74799.30629499997,0.0,26309189.227209315,25088386.50000002,150,1803,20,13,0
10.0,541,15,1,1,15,50,0.3,90.12,98.7,89339,180675,36266,22618,28134,32371,5416,36277,96542778.61386307,142030764.33249724,45487985.71863417,70605.79735999998,0.0,26309189.227209315,25088386.50000002,150,1803,20,8,0
10.0,542,15,1,1,15,50,0.3,90.12,98.7,88294,178705,36423,22627,27376,31596,5358,36274,96691169.90455307,142030764.33249724,45339594.42794417,38509.317315,0.0,26309189.227209315,25088386.50000002,150,1803,10,8,0
10.0,543,15,1,1,15,50,0.3,90.12,98.7,87319,176577,36747,22652,7152,50342,5306,36270,96780852.07015307,142030764.33249724,45249912.26234417,42702.82624999999,0.0,26309189.227209315,25088386.50000002,150,1803,20,9,0
10.0,544,15,1,1,15,50,0.3,90.12,98.7,86280,174659,36903,22680,6938,49068,5238,36274,96931408.46014307,142030764.33249724,45099355.872354165,44867.92554999999,0.0,26309189.227209315,25088386.50000002,150,1803,12,10,0
10.0,545,15,1,1,15,50,0.3,90.12,98.7,97482,172945,36917,22710,6749,47831,5175,36278,97036413.07004808,142030764.33249724,44994351.26244916,45444.74374999999,0.0,26309189.227209315,25088386.50000002,150,1803,18,14,0
10.0,546,15,1,1,15,50,0.3,90.12,98.7,108949,171374,36757,22737,6557,46676,5111,36276,97180610.85180308,142030764.33249724,44850153.48069416,58709.12508999998,0.0,26309189.227209315,25088386.50000002,150,1803,20,14,0
10.0,547,15,1,1,15,50,0.3,90.12,98.7,120205,169769,36640,22761,6359,45578,5044,36279,97340814.93239808,142030764.33249724,44689949.40009916,67863.87985999999,0.0,26309189.227209315,25088386.50000002,150,1803,20,13,0
10.0,548,15,1,1,15,50,0.3,90.12,98.7,118861,168190,36499,22782,6163,44464,4982,36276,97521302.70313308,142030764.33249724,44509461.62936416,66412.28842499998,0.0,26309189.227209315,25088386.50000002,150,1803,10,8,0
10.0,549,15,1,1,15,50,0.3,90.12,98.7,116506,167494,36452,22783,5968,43337,4908,36297,97609533.27729808,142030764.33249724,44421231.05519916,37057.72587999999,0.0,26309189.227209315,25088386.50000002,150,1803,20,8,0
10.0,550,15,1,1,15,50,0.3,90.12,98.7,108469,172624,36446,22783,5775,42226,4981,36300,97760363.83048807,144920031.2626309,47159667.43214284,41251.234814999996,0.0,28785703.738752466,25088386.50000002,150,1803,18,10,0
10.0,551,15,1,1,15,50,0.3,90.12,98.7,101515,176611,36400,22804,5626,41160,4970,36301,98588038.15232177,147428880.9838204,48840842.83149864,41251.23481499999,0.0,30936146.35691489,25088386.50000002,150,1981,17,11,0
10.0,552,15,1,1,15,50,0.3,90.12,98.7,93623,181689,36322,22833,5450,40102,4892,36335,99326296.66195047,148510532.94664592,49184236.28469545,41251.23481499999,0.0,31863276.610765312,25088386.50000002,150,2017,17,14,0
10.0,553,15,1,1,15,50,0.3,90.12,98.7,89703,182593,36412,22848,34721,39174,4824,36337,99714243.41562976,148510532.94664592,48796289.531016156,74621.6416716074,0.0,31863276.610765312,25088386.50000002,150,2017,13,12,0
10.0,554,15,1,1,15,50,0.3,90.12,98.7,88610,180544,36614,22846,33747,38214,4759,36348,99844389.1104081,148895950.51590222,49051561.40549412,205664.25345002348,0.0,32193634.527270723,25088386.50000002,150,2017,9,12,0
10.0,555,15,1,1,15,50,0.3,90.12,98.7,87599,178442,36932,22864,27733,42369,4718,36339,100038074.4607161,149437121.46924323,49399047.00852713,62218.779489999986,0.0,32657495.34442015,25088386.50000002,150,2017,20,8,0
10.0,556,15,1,1,15,50,0.3,90.12,98.7,86592,176484,37061,22877,26954,41379,4653,36337,100293348.80430536,149437121.46924323,49143772.66493787,36480.90768,0.0,32657495.34442015,25088386.50000002,150,2017,15,8,0
10.0,557,15,1,1,15,50,0.3,90.12,98.7,97855,174703,37073,22905,26150,40397,4598,36333,100404420.07708035,150137890.9358479,49733470.858767554,37057.72588,0.0,33258154.88722417,25088386.50000002,150,2017,20,13,0
10.0,558,15,1,1,15,50,0.3,90.12,98.7,109053,173112,36917,22925,25367,39439,4528,36354,100719167.41057746,150690133.5594987,49970966.14892124,39255.32197999999,0.0,33731505.707496285,25088386.50000002,150,2017,20,13,0
10.0,559,15,1,1,15,50,0.3,90.12,98.7,120408,171539,36819,22935,24606,38473,4447,36362,101009089.0345924,151568964.50095075,50559875.46635835,112844.74294213805,0.0,34484789.37159805,25088386.50000002,150,2017,15,12,0
10.0,560,15,1,1,15,50,0.3,90.12,98.7,119034,169955,36693,22960,23841,37592,4394,36361,101364176.25093386,152119773.39068285,50755597.13974899,129266.30885906772,0.0,34956911.277082704,25088386.50000002,150,2017,12,12,0
10.0,561,15,1,1,15,50,0.3,90.12,98.7,116610,169257,36601,22985,23133,36790,4355,36342,101615648.27904569,153068041.78254843,51452393.50350274,221192.07515584995,0.0,35769712.75582464,25088386.50000002,150,2017,19,15,0
10.0,562,15,1,1,15,50,0.3,90.12,98.7,108292,174450,36598,22995,22489,35443,4755,36325,102010806.46068312,153892464.06601897,51881657.60533585,70605.79735999998,0.0,36476360.42737082,25088386.50000002,150,2017,14,9,0
10.0,563,15,1,1,15,50,0.3,90.12,98.7,101245,178604,36567,23028,21827,34255,5038,36313,102322761.81408335,153892464.06601897,51569702.251935616,41251.23481499999,0.0,36476360.42737082,25088386.50000002,150,2017,17,8,0
10.0,564,15,1,1,15,50,0.3,90.12,98.7,93336,183588,36539,23053,21209,33151,5241,36315,102446554.30832835,153892464.06601897,51445909.75769062,153330.28562362012,0.0,36476360.42737082,25088386.50000002,150,2017,19,12,0
10.0,565,15,1,1,15,50,0.3,90.12,98.7,89542,184362,36605,23076,28170,32383,5202,36319,102744525.12582335,154374031.96497977,51629506.83915642,51089.84411999999,0.0,36889132.91219437,25088386.50000002,150,2017,18,12,0
10.0,566,15,1,1,15,50,0.3,90.12,98.7,88506,182434,36752,23093,27357,31624,5154,36308,103010751.7324081,155213273.5136987,52202521.78129059,46896.33518499999,0.0,37608482.81109632,25088386.50000002,150,2017,13,13,0
10.0,567,15,1,1,15,50,0.3,90.12,98.7,87415,180260,37111,23089,7117,50416,5088,36292,103333029.67855522,155580259.29044712,52247229.611891896,46128.598284999985,0.0,37923042.04830926,25088386.50000002,150,2017,19,12,0
10.0,568,15,1,1,15,50,0.3,90.12,98.7,86446,178282,37230,23128,6894,49214,5034,36283,103582221.41578928,156357912.5193463,52775691.10355702,72057.38879499999,0.0,38589601.958794266,25088386.50000002,150,2017,15,12,0
10.0,569,15,1,1,15,50,0.3,90.12,98.7,97832,176425,37272,23147,6677,47957,4976,36262,103916310.87953588,156357912.5193463,52441601.63981041,66412.28842499999,0.0,38589601.958794266,25088386.50000002,150,2017,14,10,0
10.0,570,15,1,1,15,50,0.3,90.12,98.7,109171,174856,37122,23176,6477,46712,4906,36274,104028470.01341088,156944198.71238378,52915728.698972896,34315.80838,0.0,39092132.98139784,25088386.50000002,150,2017,20,6,0
10.0,571,15,1,1,15,50,0.3,90.12,98.7,120387,173189,37040,23179,6284,45590,4854,36261,104291137.68554677,156944198.71238378,52653061.026837006,34315.80838,0.0,39092132.98139784,25088386.50000002,150,2017,17,12,0
10.0,572,15,1,1,15,50,0.3,90.12,98.7,118922,171602,36909,23189,6099,44509,4797,36254,104433868.70660177,158002755.5177912,53568886.81118944,49061.43448499998,0.0,39999467.3860328,25088386.50000002,150,2017,17,13,0
10.0,573,15,1,1,15,50,0.3,90.12,98.7,116517,170932,36893,23213,5932,43387,4725,36257,104823590.33671471,158797639.08569878,53974048.74898407,67158.29308999999,0.0,40680796.158525005,25088386.50000002,150,2017,18,12,0
10.0,574,15,1,1,15,50,0.3,90.12,98.7,108283,176024,36894,23235,5763,42222,4777,36248,105159078.72869329,158797639.08569878,53638560.35700549,50322.10721999998,0.0,40680796.158525005,25088386.50000002,150,2017,11,10,0
10.0,575,15,1,1,15,50,0.3,90.12,98.7,101347,179998,36855,23245,5617,41109,4801,36249,105265469.53673328,159924156.25744292,54658686.72070964,49638.25268499999,0.0,41646382.30573425,25088386.50000002,150,2066,18,14,0
10.0,576,15,1,1,15,50,0.3,90.12,98.7,93511,184941,36809,23263,5490,40112,4794,36248,105688443.67233954,160533651.87777424,54845208.205434695,80639.31976333332,0.0,42168807.1231611,25088386.50000002,150,2066,17,8,0
10.0,577,15,1,1,15,50,0.3,90.12,98.7,89704,185735,36862,23291,34802,39177,4739,36238,106087687.16638827,163325788.41179892,57238101.24541065,34315.80838,0.0,44562067.009467974,25088386.50000002,150,2093,17,8,0
10.0,578,15,1,1,15,50,0.3,90.12,98.7,88623,183662,37016,23303,33745,38224,4699,36204,106886410.88672124,163325788.41179892,56439377.525077686,25928.79051,0.0,44562067.009467974,25088386.50000002,150,2093,15,12,0
