seed,cycle,investment_rotation_years,nursery_count,police_count,member_count,investor_count,investor_percent_earning_share,exotic_price_per_bdft,native_price_per_bdft,length(trees where ((each.type = NATIVE) and (each.state = SEEDLING))),length(trees where ((each.type = NATIVE) and (each.state = SAPLING))),length(trees where ((each.type = NATIVE) and (each.state = POLE))),length(trees where ((each.type = NATIVE) and (each.state = ADULT))),length(trees where ((each.type = EXOTIC) and (each.state = SEEDLING))),length(trees where ((each.type = EXOTIC) and (each.state = SAPLING))),length(trees where ((each.type = EXOTIC) and (each.state = POLE))),length(trees where ((each.type = EXOTIC) and (each.state = ADULT))),management_running_cost,ITP_running_earning,net_running_earning,m_partners_earning,m_independent_earning,investor_total_profit,total_investment_cost,total_investments,inv_harvested_trees,own_laborer,member_laborer,independent_laborer
10.0,223,15,1,1,15,50,0.3,90.12,98.7,91698,102550,30188,14181,25831,37720,4770,38147,42158790.086011864,79518627.7399489,37359837.653937034,59476.86198999999,0.0,18108956.857288074,16725591.00000001,100,920,20,13,0
10.0,224,15,1,1,15,50,0.3,90.12,98.7,90555,101536,30087,14183,25027,36852,4730,38124,42300959.458131865,79518627.7399489,37217668.281817034,50322.10721999998,0.0,18108956.857288074,16725591.00000001,100,920,20,12,0
10.0,225,15,1,1,15,50,0.3,90.12,98.7,88754,101342,29952,14215,24357,36013,4693,38096,42452776.520856865,79518627.7399489,37065851.219092034,61641.96128999999,0.0,18108956.857288074,16725591.00000001,100,920,18,12,0
10.0,226,15,1,1,15,50,0.3,90.12,98.7,82678,105445,29865,14229,23683,34781,5085,38068,42591329.20224187,79518627.7399489,36927298.53770703,45444.74374999999,0.0,18108956.857288074,16725591.00000001,100,920,20,6,0
10.0,227,15,1,1,15,50,0.3,90.12,98.7,77807,108402,29756,14259,22960,33637,5343,38053,42729881.88362687,79518627.7399489,36788745.85632203,45444.743749999994,0.0,18108956.857288074,16725591.00000001,100,920,14,10,0
10.0,228,15,1,1,15,50,0.3,90.12,98.7,72338,111917,29657,14265,22312,32635,5528,38032,42868434.565011874,79518627.7399489,36650193.174937025,45444.74374999999,0.0,18108956.857288074,16725591.00000001,100,920,8,12,0
10.0,229,15,1,1,15,50,0.3,90.12,98.7,69741,112672,29540,14292,28914,31847,5522,38009,42969234.91848187,79518627.7399489,36549392.82146703,55283.353054999985,0.0,18108956.857288074,16725591.00000001,100,920,20,14,0
10.0,230,15,1,1,15,50,0.3,90.12,98.7,68938,111578,29462,14303,28132,31102,5444,37998,43134400.24491187,79518627.7399489,36384227.49503703,67863.87985999999,0.0,18108956.857288074,16725591.00000001,100,920,20,13,0
10.0,231,15,1,1,15,50,0.3,90.12,98.7,68120,110537,29322,14351,6795,50976,5374,37993,43291178.55347187,79518627.7399489,36227449.18647703,58709.12508999999,0.0,18108956.857288074,16725591.00000001,100,920,18,12,0
10.0,232,15,1,1,15,50,0.3,90.12,98.7,67360,109447,29229,14362,6581,49690,5308,37986,43447189.12513187,79518627.7399489,36071438.61481703,72057.38879499999,0.0,18108956.857288074,16725591.00000001,100,920,20,9,0
10.0,233,15,1,1,15,50,0.3,90.12,98.7,76714,108393,29127,14373,6414,48510,5234,37994,43598322.33332187,79518627.7399489,35920305.40662703,45444.743749999994,0.0,18108956.857288074,16725591.00000001,100,920,14,6,0
10.0,234,15,1,1,15,50,0.3,90.12,98.7,85718,107344,28996,14420,6206,47270,5135,38015,43713165.55253187,79518627.7399489,35805462.18741703,25928.79051,0.0,18108956.857288074,16725591.00000001,100,920,8,10,0
10.0,235,15,1,1,15,50,0.3,90.12,98.7,94110,106298,28854,14473,6031,46131,5076,38008,43798654.209196866,79518627.7399489,35719973.53075203,42702.82624999999,0.0,18108956.857288074,16725591.00000001,100,920,20,12,0
10.0,236,15,1,1,15,50,0.3,90.12,98.7,92963,105286,28750,14490,5861,44996,5026,37987,43940823.581316866,79518627.7399489,35577804.15863203,49061.43448499998,0.0,18108956.857288074,16725591.00000001,100,920,20,14,0
10.0,237,15,1,1,15,50,0.3,90.12,98.7,91055,105048,28640,14502,5679,43934,4979,37965,44100343.80737687,79518627.7399489,35418283.93257203,62218.779489999986,0.0,18108956.857288074,16725591.00000001,100,920,18,13,0
10.0,238,15,1,1,15,50,0.3,90.12,98.7,84463,109635,28553,14520,5528,42735,5033,37971,44243089.99769687,79518627.7399489,35275537.74225203,54515.61615499998,0.0,18108956.857288074,16725591.00000001,100,920,20,12,0
10.0,239,15,1,1,15,50,0.3,90.12,98.7,79198,112953,28388,14590,5382,41610,5094,37951,44411681.09616187,79518627.7399489,35106946.64378703,70605.79736,0.0,18108956.857288074,16725591.00000001,100,920,14,9,0
10.0,240,15,1,1,15,50,0.3,90.12,98.7,73353,116789,28298,14612,5248,40589,5030,37988,44550233.777546875,79518627.7399489,34968393.96240202,49638.252684999985,0.0,18108956.857288074,16725591.00000001,100,920,8,6,0
10.0,241,15,1,1,15,50,0.3,90.12,98.7,70435,117769,28204,14618,35838,39627,4980,37980,44621679.56847188,79518627.7399489,34896948.17147702,30122.299444999997,0.0,18108956.857288074,16725591.00000001,100,920,20,10,0
10.0,242,15,1,1,15,50,0.3,90.12,98.7,69614,116688,28120,14636,34812,38676,4931,37964,44757490.33235688,79518627.7399489,34761137.40759202,42702.82624999999,0.0,18108956.857288074,16725591.00000001,100,920,20,12,0
10.0,243,15,1,1,15,50,0.3,90.12,98.7,68804,115519,28037,14646,28961,42542,4854,37970,44901688.11411188,79518627.7399489,34616939.62583702,46896.33518499999,0.0,18108956.857288074,16725591.00000001,100,920,18,14,0
10.0,244,15,1,1,15,50,0.3,90.12,98.7,67996,114408,27913,14679,28059,41493,4798,37939,45048050.995166875,79518627.7399489,34470576.74478202,61641.96128999998,0.0,18108956.857288074,16725591.00000001,100,920,20,13,0
10.0,245,15,1,1,15,50,0.3,90.12,98.7,77907,113289,27824,14690,27237,40500,4745,37913,45211764.730161875,79518627.7399489,34306863.00978702,54515.61615499998,0.0,18108956.857288074,16725591.00000001,100,920,14,12,0
10.0,246,15,1,1,15,50,0.3,90.12,98.7,87276,112190,27703,14733,26453,39559,4676,37889,45367775.30182187,79518627.7399489,34150852.438127026,70605.79736,0.0,18108956.857288074,16725591.00000001,100,920,8,9,0
10.0,247,15,1,1,15,50,0.3,90.12,98.7,96367,111164,27585,14771,25697,38621,4617,37900,45456005.875986874,79518627.7399489,34062621.863962024,49638.252684999985,0.0,18108956.857288074,16725591.00000001,100,920,20,6,0
10.0,248,15,1,1,15,50,0.3,90.12,98.7,95238,110104,27436,14830,24974,37684,4547,37902,45577207.703431875,79518627.7399489,33941420.036517024,32287.398745,0.0,18108956.857288074,16725591.00000001,100,920,20,10,0
10.0,249,15,1,1,15,50,0.3,90.12,98.7,93389,109802,27344,14848,24298,36802,4400,37978,45715760.38481688,79518627.7399489,33802867.35513202,45444.74374999999,0.0,18108956.857288074,16725591.00000001,100,920,18,12,0
10.0,250,15,1,1,15,50,0.3,90.12,98.7,87280,113751,27231,14873,23603,35499,4711,38025,45850119.557266876,79518627.7399489,33668508.18268202,53831.76161999999,0.0,18108956.857288074,16725591.00000001,100,920,20,14,0
10.0,251,15,1,1,15,50,0.3,90.12,98.7,81670,117248,27123,14888,22952,34338,4944,38040,46022220.31013188,79518627.7399489,33496407.42981702,66412.28842499998,0.0,18108956.857288074,16725591.00000001,100,920,14,13,0
10.0,252,15,1,1,15,50,0.3,90.12,98.7,75413,121501,26981,14949,22256,33306,5086,38081,46173353.51832188,79518627.7399489,33345274.22162702,54515.61615499998,0.0,18108956.857288074,16725591.00000001,100,920,8,12,0
10.0,253,15,1,1,15,50,0.3,90.12,98.7,72382,122490,26880,14977,28782,32509,5032,38079,46285966.66169688,79518627.7399489,33232661.078252017,70605.79736,0.0,18108956.857288074,16725591.00000001,100,920,20,9,0
10.0,254,15,1,1,15,50,0.3,90.12,98.7,71491,121339,26799,14986,27899,31761,4979,38055,46424519.343081884,79518627.7399489,33094108.396867014,45444.743749999994,0.0,18108956.857288074,16725591.00000001,100,920,20,6,0
10.0,255,15,1,1,15,50,0.3,90.12,98.7,70663,120167,26664,15036,6722,51402,4915,38031,46543556.07122689,79518627.7399489,32975071.66872201,25928.79051,0.0,18108956.857288074,16725591.00000001,100,920,18,10,0
10.0,256,15,1,1,15,50,0.3,90.12,98.7,69835,119075,26515,15084,6510,50162,4857,38005,46668951.407606885,79518627.7399489,32849676.332342014,44867.925549999985,0.0,18108956.857288074,16725591.00000001,100,920,20,12,0
10.0,257,15,1,1,15,50,0.3,90.12,98.7,78804,118001,26391,15117,6313,48979,4792,37976,46824278.12473188,79518627.7399489,32694349.615217015,53831.76161999999,0.0,18108956.857288074,16725591.00000001,100,920,14,14,0
10.0,258,15,1,1,15,50,0.3,90.12,98.7,88744,116838,26308,15124,6174,47806,4733,37949,46976862.924356885,79518627.7399489,32541764.815592013,63670.37092499998,0.0,18108956.857288074,16725591.00000001,100,920,8,13,0
10.0,259,15,1,1,15,50,0.3,90.12,98.7,98201,115782,26238,15121,5982,46676,4684,37933,47074932.10782689,79518627.7399489,32443695.63212201,58709.12508999999,0.0,18108956.857288074,16725591.00000001,100,920,20,12,0
10.0,260,15,1,1,15,50,0.3,90.12,98.7,97096,114723,26153,15123,5791,45556,4634,37913,47235136.18842189,79518627.7399489,32283491.55152701,72057.388795,0.0,18108956.857288074,16725591.00000001,100,920,20,9,0
10.0,261,15,1,1,15,50,0.3,90.12,98.7,95194,114476,26062,15137,5622,44447,4575,37912,47377882.37874189,79518627.7399489,32140745.36120701,49638.252684999985,0.0,18108956.857288074,16725591.00000001,100,920,18,6,0
10.0,262,15,1,1,15,50,0.3,90.12,98.7,88753,118765,25984,15154,5435,43262,4607,37927,47491274.00651689,79518627.7399489,32027353.73343201,32864.216945,0.0,18108956.857288074,16725591.00000001,100,920,20,10,0
10.0,263,15,1,1,15,50,0.3,90.12,98.7,83372,122033,25896,15164,5290,42080,4646,37914,47642407.21470689,79518627.7399489,31876220.52524201,45444.74374999999,0.0,18108956.857288074,16725591.00000001,100,920,14,12,0
10.0,264,15,1,1,15,50,0.3,90.12,98.7,76949,126381,25811,15172,5137,40998,4649,37909,47785153.40502689,79518627.7399489,31733474.33492201,49638.252684999985,0.0,18108956.857288074,16725591.00000001,100,920,8,14,0
10.0,265,15,1,1,15,50,0.3,90.12,98.7,73816,127446,25721,15197,35554,39948,4620,37890,47894340.77636689,79518627.7399489,31624286.96358201,59476.86198999999,0.0,18108956.857288074,16725591.00000001,100,920,20,13,0
10.0,266,15,1,1,15,50,0.3,90.12,98.7,72948,126234,25637,15206,34511,38975,4575,37864,48042732.06705689,79518627.7399489,31475895.67289201,50322.10721999998,0.0,18108956.857288074,16725591.00000001,100,920,20,12,0
10.0,267,15,1,1,15,50,0.3,90.12,98.7,72145,125086,25570,15208,28764,42761,4521,37841,48202936.14765189,79518627.7399489,31315691.59229701,63670.370924999996,0.0,18108956.857288074,16725591.00000001,100,920,18,9,0
10.0,268,15,1,1,15,50,0.3,90.12,98.7,71300,123976,25473,15237,27903,41772,4467,37831,48333101.81116689,79518627.7399489,31185525.92878201,45444.743749999994,0.0,18108956.857288074,16725591.00000001,100,920,20,6,0
10.0,269,15,1,1,15,50,0.3,90.12,98.7,80648,122827,25398,15261,27119,40813,4425,37821,48463267.47468189,79518627.7399489,31055360.265267007,28670.708009999995,0.0,18108956.857288074,16725591.00000001,100,920,14,10,0
10.0,270,15,1,1,15,50,0.3,90.12,98.7,89703,121627,25323,15284,26323,39853,4357,37810,48594884.72963189,79518627.7399489,30923743.010317005,42702.82624999999,0.0,18108956.857288074,16725591.00000001,100,920,8,12,0
10.0,271,15,1,1,15,50,0.3,90.12,98.7,99644,120491,25246,15302,25520,38893,4310,37791,48684566.895231895,79518627.7399489,30834060.844717003,51089.844119999994,0.0,18108956.857288074,16725591.00000001,100,920,20,14,0
10.0,272,15,1,1,15,50,0.3,90.12,98.7,98505,119341,25194,15338,24792,37990,4260,37772,48843510.3030919,79518627.7399489,30675117.436857,65835.47022499998,0.0,18108956.857288074,16725591.00000001,100,920,20,13,0
10.0,273,15,1,1,15,50,0.3,90.12,98.7,96613,118954,25192,15371,24088,37092,4211,37759,48998837.0202169,79518627.7399489,30519790.719732,54515.61615499998,0.0,18108956.857288074,16725591.00000001,100,920,18,12,0
10.0,274,15,1,1,15,50,0.3,90.12,98.7,89846,123551,25085,15401,23379,35798,4551,37750,49150654.0829419,79518627.7399489,30367973.657007,70605.79736,0.0,18108956.857288074,16725591.00000001,100,920,20,9,0
10.0,275,15,1,1,15,50,0.3,90.12,98.7,84380,126748,25054,15416,22722,34645,4823,37721,49301787.2911319,79518627.7399489,30216840.448817,45444.743749999994,0.0,18108956.857288074,16725591.00000001,100,920,14,6,0
10.0,276,15,1,1,15,50,0.3,90.12,98.7,78138,130876,24945,15452,22017,33583,5011,37710,49419372.4278419,79518627.7399489,30099255.312106997,28670.708009999995,0.0,18108956.857288074,16725591.00000001,100,920,8,10,0
10.0,277,15,1,1,15,50,0.3,90.12,98.7,75183,131605,24926,15473,28902,32735,5006,37690,49507592.2545069,79518627.7399489,30011035.485441998,42702.82624999999,0.0,18108956.857288074,16725591.00000001,100,920,20,12,0
10.0,278,15,1,1,15,50,0.3,90.12,98.7,74268,130384,24817,15523,28106,31980,4942,37669,49647596.527326904,79518627.7399489,29871031.212621994,46896.33518499999,0.0,18108956.857288074,16725591.00000001,100,920,20,14,0
10.0,279,15,1,1,15,50,0.3,90.12,98.7,73371,129149,24770,15546,7048,51457,4864,37674,49804374.8358869,79518627.7399489,29714252.904061995,59476.86198999999,0.0,18108956.857288074,16725591.00000001,100,920,18,13,0
10.0,280,15,1,1,15,50,0.3,90.12,98.7,72505,127873,24759,15574,6829,50125,4806,37665,49946544.2080069,79518627.7399489,29572083.531941995,54515.61615499998,0.0,18108956.857288074,16725591.00000001,100,920,20,12,0
10.0,281,15,1,1,15,50,0.3,90.12,98.7,82276,126671,24659,15600,6619,48936,4756,37655,50115135.30647191,79518627.7399489,29403492.433476992,70028.97915999999,0.0,18108956.857288074,16725591.00000001,100,920,14,9,0
10.0,282,15,1,1,15,50,0.3,90.12,98.7,91731,125473,24586,15641,6431,47765,4698,37636,50253687.98785691,79518627.7399489,29264939.75209199,49638.252684999985,0.0,18108956.857288074,16725591.00000001,100,920,8,6,0
10.0,283,15,1,1,15,50,0.3,90.12,98.7,100909,124296,24489,15667,6259,46611,4630,37632,50322402.60878191,79518627.7399489,29196225.131166987,30122.299444999997,0.0,18108956.857288074,16725591.00000001,100,920,20,10,0
10.0,284,15,1,1,15,50,0.3,90.12,98.7,99738,123110,24483,15665,6053,45469,4505,37699,50460378.471966915,79518627.7399489,29058249.267981984,44867.925549999985,0.0,18108956.857288074,16725591.00000001,100,920,20,12,0
10.0,285,15,1,1,15,50,0.3,90.12,98.7,97704,122747,24476,15680,5894,44382,4436,37693,50607318.17122191,79518627.7399489,28911309.568726987,49638.252684999985,0.0,18108956.857288074,16725591.00000001,100,920,18,14,0
10.0,286,15,1,1,15,50,0.3,90.12,98.7,90608,127574,24458,15687,5728,43285,4477,37676,50754257.87047691,79518627.7399489,28764369.86947199,62218.779489999986,0.0,18108956.857288074,16725591.00000001,100,920,20,13,0
10.0,287,15,1,1,15,50,0.3,90.12,98.7,84781,131081,24450,15717,5559,42255,4493,37651,50917971.60547191,79518627.7399489,28600656.13447699,54515.61615499998,0.0,18108956.857288074,16725591.00000001,100,920,14,12,0
10.0,288,15,1,1,15,50,0.3,90.12,98.7,78318,135220,24417,15722,5382,41249,4516,37631,51073982.177131906,79518627.7399489,28444645.562816992,70605.79736,0.0,18108956.857288074,16725591.00000001,100,920,8,9,0
10.0,289,15,1,1,15,50,0.3,90.12,98.7,75185,136057,24381,15749,35571,40238,4489,37608,51164943.92129691,79518627.7399489,28353683.81865199,49638.252684999985,0.0,18108956.857288074,16725591.00000001,100,920,20,6,0
10.0,290,15,1,1,15,50,0.3,90.12,98.7,74312,134665,24382,15782,34518,39260,4440,37589,51283980.64944191,79518627.7399489,28234647.090506986,30122.299444999997,0.0,18108956.857288074,16725591.00000001,100,920,20,10,0
10.0,291,15,1,1,15,50,0.3,90.12,98.7,73466,133413,24304,15819,28528,43302,4397,37566,51419791.41332691,79518627.7399489,28098836.326621987,42702.82624999999,0.0,18108956.857288074,16725591.00000001,100,920,18,12,0
10.0,292,15,1,1,15,50,0.3,90.12,98.7,72609,132138,24278,15816,27712,42234,4357,37545,51553573.76757691,79518627.7399489,27965053.972371988,53254.94341999998,0.0,18108956.857288074,16725591.00000001,100,920,20,14,0
10.0,293,15,1,1,15,50,0.3,90.12,98.7,82774,130854,24190,15855,26898,41229,4307,37529,51725674.52044191,79518627.7399489,27792953.219506986,66412.28842499998,0.0,18108956.857288074,16725591.00000001,100,920,14,13,0
10.0,294,15,1,1,15,50,0.3,90.12,98.7,92557,129621,24148,15875,26171,40239,4256,37513,51874065.81113191,79518627.7399489,27644561.92881699,54515.61615499998,0.0,18108956.857288074,16725591.00000001,100,920,8,12,0
10.0,295,15,1,1,15,50,0.3,90.12,98.7,102105,128222,24193,15927,25426,39249,4215,37483,51983947.78450691,79518627.7399489,27534679.95544199,67863.87986,0.0,18108956.857288074,16725591.00000001,100,920,20,9,0
10.0,296,15,1,1,15,50,0.3,90.12,98.7,100959,126996,24206,15942,24633,38307,4170,37470,52122500.46589191,79518627.7399489,27396127.274056986,45444.743749999994,0.0,18108956.857288074,16725591.00000001,100,920,20,6,0
10.0,297,15,1,1,15,50,0.3,90.12,98.7,98992,126556,24232,15960,23910,37388,4136,37446,52244279.11153691,79518627.7399489,27274348.628411986,28670.708009999995,0.0,18108956.857288074,16725591.00000001,100,920,18,10,0
10.0,298,15,1,1,15,50,0.3,90.12,98.7,92310,130806,24297,15980,23268,36102,4477,37432,52370251.26611691,79518627.7399489,27148376.47383199,45444.74374999999,0.0,18108956.857288074,16725591.00000001,100,920,20,12,0
10.0,299,15,1,1,15,50,0.3,90.12,98.7,86312,134379,24246,16034,22630,34965,4747,37418,52525577.98324191,79518627.7399489,26993049.75670699,53831.76161999999,0.0,18108956.857288074,16725591.00000001,100,920,14,14,0
10.0,300,15,1,1,15,50,0.3,90.12,98.7,79578,138770,24272,16059,21997,33911,4945,37400,52680904.70036691,79518627.7399489,26837723.03958199,66412.28842499998,0.0,18108956.857288074,16725591.00000001,100,920,8,13,0
10.0,301,15,1,1,15,50,0.3,90.12,98.7,76373,139546,24394,16056,28840,33124,4943,37382,52781705.053836904,79518627.7399489,26736922.686111994,58709.12508999999,0.0,18108956.857288074,16725591.00000001,100,920,20,12,0
10.0,302,15,1,1,15,50,0.3,90.12,98.7,75486,138061,24532,16068,27983,32343,4888,37369,52941909.134431906,79518627.7399489,26576718.605516993,72057.388795,0.0,18108956.857288074,16725591.00000001,100,920,20,9,0
10.0,303,15,1,1,15,50,0.3,90.12,98.7,74615,136461,24734,16077,7035,51770,4822,37360,53084655.324751906,79518627.7399489,26433972.415196992,49638.252684999985,0.0,18108956.857288074,16725591.00000001,100,920,18,6,0
10.0,304,15,1,1,15,50,0.3,90.12,98.7,73697,135024,24805,16080,6825,50480,4765,37338,53197470.134326905,79518627.7399489,26321157.605621994,32287.398745,0.0,18108956.857288074,16725591.00000001,100,920,20,10,0
10.0,305,15,1,1,15,50,0.3,90.12,98.7,83214,133694,24791,16089,6636,49281,4689,37355,53348603.34251691,79518627.7399489,26170024.397431992,45444.74374999999,0.0,18108956.857288074,16725591.00000001,100,920,14,12,0
10.0,306,15,1,1,15,50,0.3,90.12,98.7,93416,132475,24703,16102,6442,48015,4614,37354,53488607.61533691,79518627.7399489,26030020.12461199,46896.33518499999,0.0,18108956.857288074,16725591.00000001,100,920,8,14,0
10.0,307,15,1,1,15,50,0.3,90.12,98.7,103255,131258,24611,16129,6248,46847,4551,37342,53595063.81667691,79518627.7399489,25923563.92327199,59476.86198999999,0.0,18108956.857288074,16725591.00000001,100,920,20,13,0
10.0,308,15,1,1,15,50,0.3,90.12,98.7,102068,129973,24583,16137,6042,45740,4491,37336,53745620.20666691,79518627.7399489,25773007.53328199,50322.10721999998,0.0,18108956.857288074,16725591.00000001,100,920,20,12,0
10.0,309,15,1,1,15,50,0.3,90.12,98.7,100028,129601,24548,16137,5871,44650,4436,37325,53905824.28726191,79518627.7399489,25612803.452686988,65835.470225,0.0,18108956.857288074,16725591.00000001,100,920,18,9,0
10.0,310,15,1,1,15,50,0.3,90.12,98.7,93200,134021,24549,16144,5695,43437,4477,37319,54035989.95077691,79518627.7399489,25482637.789171986,45444.743749999994,0.0,18108956.857288074,16725591.00000001,100,920,20,6,0
10.0,311,15,1,1,15,50,0.3,90.12,98.7,87397,137350,24542,16156,5546,42352,4478,37311,54166155.614291914,79518627.7399489,25352472.125656985,28670.708009999995,0.0,18108956.857288074,16725591.00000001,100,920,14,10,0
10.0,312,15,1,1,15,50,0.3,90.12,98.7,80703,141604,24491,16199,5420,41295,4495,37309,54300514.78674191,79518627.7399489,25218112.953206986,45444.74374999999,0.0,18108956.857288074,16725591.00000001,100,920,8,12,0
10.0,313,15,1,1,15,50,0.3,90.12,98.7,77312,142600,24480,16207,35479,40265,4451,37295,54392928.122341916,79518627.7399489,25125699.617606983,51089.844119999994,0.0,18108956.857288074,16725591.00000001,100,920,20,14,0
10.0,314,15,1,1,15,50,0.3,90.12,98.7,76380,141139,24565,16208,34475,39331,4382,37290,54549706.430901915,79518627.7399489,24968921.309046984,63670.37092499998,0.0,18108956.857288074,16725591.00000001,100,920,20,13,0
10.0,315,15,1,1,15,50,0.3,90.12,98.7,75472,139534,24745,16240,28493,43387,4330,37278,54702291.23052692,79518627.7399489,24816336.509421982,54515.61615499998,0.0,18108956.857288074,16725591.00000001,100,920,18,12,0
10.0,316,15,1,1,15,50,0.3,90.12,98.7,74609,137999,24835,16302,27618,42383,4268,37276,54854108.29325192,79518627.7399489,24664519.44669698,67863.87986,0.0,18108956.857288074,16725591.00000001,100,920,20,9,0
10.0,317,15,1,1,15,50,0.3,90.12,98.7,84422,136566,24902,16320,26823,41358,4216,37264,55005241.50144192,79518627.7399489,24513386.23850698,45444.743749999994,0.0,18108956.857288074,16725591.00000001,100,920,14,6,0
10.0,318,15,1,1,15,50,0.3,90.12,98.7,93956,135357,24796,16346,26051,40376,4143,37273,55120084.72065192,79518627.7399489,24398543.01929698,25928.79051,0.0,18108956.857288074,16725591.00000001,100,920,8,10,0
10.0,319,15,1,1,15,50,0.3,90.12,98.7,104205,134134,24713,16384,25302,39417,4098,37270,55205573.377316914,79518627.7399489,24313054.362631984,42702.82624999999,0.0,18108956.857288074,16725591.00000001,100,920,20,12,0
10.0,320,15,1,1,15,50,0.3,90.12,98.7,102962,132881,24628,16434,24573,38548,4062,37251,55347742.749436915,79518627.7399489,24170884.990511984,49061.43448499998,0.0,18108956.857288074,16725591.00000001,100,920,20,14,0
10.0,321,15,1,1,15,50,0.3,90.12,98.7,100886,132499,24584,16484,23880,37680,4024,37234,55507262.97549692,79518627.7399489,24011364.76445198,62218.779489999986,0.0,18108956.857288074,16725591.00000001,100,920,18,13,0
10.0,322,15,1,1,15,50,0.3,90.12,98.7,93838,137076,24594,16485,23233,36413,4371,37228,55650009.16581692,79518627.7399489,23868618.57413198,54515.61615499998,0.0,18108956.857288074,16725591.00000001,100,920,20,12,0
10.0,323,15,1,1,15,50,0.3,90.12,98.7,88048,140427,24572,16508,22591,35217,4624,37229,55818600.26428192,79518627.7399489,23700027.475666977,70605.79736,0.0,18108956.857288074,16725591.00000001,100,920,14,9,0
10.0,324,15,1,1,15,50,0.3,90.12,98.7,81529,144571,24543,16525,21926,34149,4812,37223,55957152.945666924,79518627.7399489,23561474.794281974,49638.252684999985,0.0,18108956.857288074,16725591.00000001,100,920,8,6,0
10.0,325,15,1,1,15,50,0.3,90.12,98.7,78326,145321,24568,16553,28702,33320,4778,37240,56028598.73659193,79518627.7399489,23490029.00335697,30122.299444999997,0.0,18108956.857288074,16725591.00000001,100,920,20,10,0
10.0,326,15,1,1,15,50,0.3,90.12,98.7,77455,143809,24640,16563,27897,32567,4722,37224,56164409.50047693,79518627.7399489,23354218.239471972,42702.82624999999,0.0,18108956.857288074,16725591.00000001,100,920,20,12,0
10.0,327,15,1,1,15,50,0.3,90.12,98.7,76566,142192,24783,16617,6960,51948,4564,37313,56308607.28223193,79518627.7399489,23210020.45771697,46896.33518499999,0.0,18108956.857288074,16725591.00000001,100,920,18,14,0
10.0,328,15,1,1,15,50,0.3,90.12,98.7,75752,140636,24866,16642,6752,50697,4436,37365,56454970.163286924,79518627.7399489,23063657.576661974,61641.96128999998,0.0,18108956.857288074,16725591.00000001,100,920,20,13,0
10.0,329,15,1,1,15,50,0.3,90.12,98.7,85859,139176,24882,16694,6558,49385,4387,37347,56618683.898281924,79518627.7399489,22899943.841666974,54515.61615499998,0.0,18108956.857288074,16725591.00000001,100,920,14,12,0
10.0,330,15,1,1,15,50,0.3,90.12,98.7,95754,137858,24784,16708,6380,48156,4334,37325,56774694.46994192,79518627.7399489,22743933.270006977,70605.79736,0.0,18108956.857288074,16725591.00000001,100,920,8,9,0
10.0,331,15,1,1,15,50,0.3,90.12,98.7,105368,136559,24720,16727,6199,46937,4285,37301,56862925.04410692,79518627.7399489,22655702.695841976,49638.252684999985,0.0,18108956.857288074,16725591.00000001,100,920,20,6,0
10.0,332,15,1,1,15,50,0.3,90.12,98.7,104172,135252,24656,16742,6025,45777,4247,37286,56984126.87155192,79518627.7399489,22534500.868396975,32287.398745,0.0,18108956.857288074,16725591.00000001,100,920,20,10,0
10.0,333,15,1,1,15,50,0.3,90.12,98.7,102074,134819,24609,16793,5873,44661,4203,37263,57122679.55293693,79518627.7399489,22395948.187011972,45444.74374999999,0.0,18108956.857288074,16725591.00000001,100,920,18,12,0
10.0,334,15,1,1,15,50,0.3,90.12,98.7,94634,139680,24610,16807,5711,43512,4235,37248,57257038.725386925,79518627.7399489,22261589.014561974,53831.76161999999,0.0,18108956.857288074,16725591.00000001,100,920,20,14,0
10.0,335,15,1,1,15,50,0.3,90.12,98.7,88583,143298,24572,16825,5551,42392,4267,37222,57429139.47825193,79518627.7399489,22089488.261696972,66412.28842499998,0.0,18108956.857288074,16725591.00000001,100,920,14,13,0
10.0,336,15,1,1,15,50,0.3,90.12,98.7,81753,147704,24521,16862,5381,41311,4269,37210,57580272.68644193,79518627.7399489,21938355.05350697,54515.61615499998,0.0,18108956.857288074,16725591.00000001,100,920,8,12,0
10.0,337,15,1,1,15,50,0.3,90.12,98.7,78445,148514,24590,16913,35334,40324,4235,37192,57692885.82981693,79518627.7399489,21825741.91013197,70605.79736,0.0,18108956.857288074,16725591.00000001,100,920,20,9,0
10.0,338,15,1,1,15,50,0.3,90.12,98.7,77557,146911,24710,16930,34345,39389,4196,37173,57831438.51120193,79518627.7399489,21687189.228746966,45444.743749999994,0.0,18108956.857288074,16725591.00000001,100,920,20,6,0
10.0,339,15,1,1,15,50,0.3,90.12,98.7,76659,145325,24923,16937,28438,43398,4146,37151,57950475.23934694,79518627.7399489,21568152.500601962,25928.79051,0.0,18108956.857288074,16725591.00000001,100,920,18,10,0
10.0,340,15,1,1,15,50,0.3,90.12,98.7,75779,143815,24946,16990,27622,42405,4096,37130,58075870.575726934,79518627.7399489,21442757.164221965,44867.925549999985,0.0,18108956.857288074,16725591.00000001,100,920,20,12,0
10.0,341,15,1,1,15,50,0.3,90.12,98.7,86281,142403,24927,17005,26809,41397,4057,37110,58231197.29285193,79518627.7399489,21287430.447096966,53831.76161999999,0.0,18108956.857288074,16725591.00000001,100,920,14,14,0
